AVERAGEPRICE,TOTAL VOLUME,4046,4225,4770,TOTAL BAGS,TYPE,REGION
0.74,4031949.04,68.71754187647173,21.197520889301718,1.5982270450521368,8.486710189174415,1,22.0
1.61,62339.44,14.92453252708077,47.39750629777874,7.172329427405827,30.50563174773466,0,25.0
1.23,413224.5,3.4100979007779064,65.65223746413874,0.16944058254048344,30.768224052542863,1,32.0
1.04,17788.81,37.01293116290522,2.7619610305579743,0.0,60.225107806536805,0,11.0
2.12,40058.59,3.5229397739660837,41.40884639224696,0.06173457428231998,55.00647925950465,0,43.0
1.42,6346.82,11.93274742311898,0.5442095411560435,0.0,87.523043035725,0,24.0
0.93,558348.8,67.56436299316843,12.056270202425436,0.08318456133513673,20.296182243070998,1,1.0
1.8,7048.36,5.004852192566782,67.80414167267278,1.6976998904709748,25.493306244289453,0,44.0
2.19,16040.58,2.0770445956442973,39.5327974424865,0.01720636036851535,58.3729516015007,0,17.0
0.93,491990.83,39.53858652202928,49.96347797783142,3.009722762515716,7.488212737623585,1,41.0
1.32,312695.0,59.806248900685965,10.214538128207998,0.06012248357025216,29.919090487535776,1,27.0
1.65,2261.62,63.33999522466197,29.880351252641912,0.0,6.779653522696122,0,48.0
1.46,239374.44,34.94676791724296,21.019796432735255,0.038203744727298365,43.99523190529448,1,31.0
1.31,90745.72,2.1027548186294625,66.44146963625393,0.11732784752823604,31.33844769758838,1,5.0
1.08,1921720.44,54.58664060418694,24.6740613322508,1.1917284909557397,19.547569572606513,1,35.0
1.13,21710.38,2.446249213509851,43.62880797111796,0.0,53.92494281537218,0,9.0
1.16,2197763.7,64.62563650496183,13.562968120731087,1.1685956047049098,20.642799769602163,1,46.0
1.4,119902.96,2.5775427062017484,37.880682845527744,0.04019917439903069,59.50157527387147,1,5.0
1.92,1206.53,5.246450564842979,72.37532427705901,0.0,22.378225158098015,0,14.0
2.62,1563.12,2.1853728440554785,33.47983520139209,0.0,64.33479195455244,0,3.0
2.26,93328.69,10.67465963574545,43.05905290216759,0.17393365319924667,46.0923538088877,0,28.0
1.6,5699.71,37.25207071938748,2.547498030601557,0.0,60.200431250010965,0,31.0
1.04,3134752.64,12.143675872301044,53.436506237378914,8.102035763817076,26.31778212650297,1,15.0
1.19,177541.37,28.563973568526595,36.591280105588915,5.799070943296202,29.045675382588293,1,38.0
0.95,753300.79,75.25776257316814,9.894136709985396,0.010890735956881182,14.837209980889574,1,24.0
0.85,1022130.1,55.32854183630832,8.08251708857806,0.868932438248321,35.72000863686531,1,53.0
0.89,48889.9,33.75200194723245,0.04019235056729508,0.0,66.20780570220025,0,18.0
1.16,95292.56,45.71834359366566,4.345313002400188,9.338924255996481,40.59741914793768,1,3.0
1.84,12574.7,0.04819200458062617,2.668612372462166,0.0,97.2831956229572,0,30.0
1.8,7895.81,19.251096467620165,69.1080459129589,0.0,11.640857619420933,0,13.0
1.22,144476.44,2.657942014628821,58.69282908687396,5.466178430199415,33.18305046829781,1,19.0
1.56,3758.96,18.420786600549086,5.359993189605635,0.0,76.21922020984529,0,31.0
1.54,60624.47,2.383938366801392,65.70228160345155,0.14616210253054582,31.76761792721652,1,5.0
1.35,22983.35,16.263686538298376,72.09514713912463,0.0,11.641166322576996,0,21.0
1.26,489099.02,33.658820252798705,47.2829285161929,4.090112468432261,14.968138762576135,1,40.0
1.46,229748.3,58.17463720079756,12.05554948611154,0.08218559179763245,29.687627721293264,1,27.0
0.92,158024.16,42.02639014186185,10.297203921223185,0.06586334646550249,47.61054259044946,1,26.0
1.19,360027.65,28.13375306035522,58.44321956938585,2.6407471759460694,10.782280194312852,1,40.0
1.11,292821.36,2.0150852383173143,78.5953183196745,0.04778681445916377,19.34180962754903,1,17.0
0.88,1256897.0,40.899532738163906,19.972519625713165,0.5198516664452218,38.608095969677706,1,18.0
1.05,716003.18,0.6654705081058438,72.67701660207709,7.650706244070034,19.00680664574702,1,4.0
2.09,3337.9,0.03654992660055724,27.681775966925308,0.0,72.28167410647413,0,5.0
1.07,45675.05,2.3828764281593564,76.75115845521788,0.33059624455802455,20.535368872064726,1,0.0
1.8,2613.23,69.97087895057075,4.355912032235969,0.41710832953854043,25.256100687654744,0,20.0
1.33,194261.62,51.33524058946899,8.833366055528622,0.09925789767428068,39.73213545732811,1,48.0
1.43,1254.81,0.7682437978658124,0.40563910074035114,0.0,98.82611710139383,0,50.0
1.14,485706.68,1.0594583545772933,77.88566959795571,0.07309555635512363,20.981776491111876,1,4.0
1.29,168230.55,1.1959540047868833,40.61220747361285,0.03200369968474811,58.159834821915524,1,5.0
1.4,4144.82,10.690452178864222,68.21912652419164,0.0,21.09042129694414,0,10.0
0.69,1323490.25,39.94511633160879,32.06879083544439,15.398516913894907,12.587575919051917,1,18.0
1.96,3760.73,54.34397045254512,1.6895655896594544,0.0,43.966463957795426,0,31.0
1.61,5134.74,0.9986873726809927,39.57688217903925,0.0,59.424430448279765,0,26.0
1.08,389300.41,43.26247691339447,22.358887317894172,5.433677811949904,28.944957956761463,1,44.0
1.1,509215.2,0.6109558394957574,67.14095730056762,3.018717823034348,29.22936903690228,1,30.0
2.07,551895.8,14.34373118983692,58.3473383925009,11.171746550707578,16.137183866954594,1,8.0
1.25,417750.36,1.4567910845127698,73.96683033379074,0.02671212539469745,24.5496664563018,1,4.0
1.52,90393.33,34.22765816902641,22.323936954197833,1.1808061501882936,42.26759872658746,1,34.0
1.82,1152.33,0.9840930983312072,2.7561549208993954,0.0,96.25975198076941,0,0.0
1.33,246967.21,1.6282606909637922,74.42338600334838,0.07873514868633774,23.86961815700149,1,17.0
1.2,7983.96,2.7847083402221458,26.883651721702012,0.0,70.33163993807584,0,39.0
1.39,309926.42,24.388762984452892,37.15738077444317,1.9967803971019962,36.45707584400194,1,37.0
0.65,1508750.45,67.15839455093452,23.407794841088535,0.5009397014595753,8.932870906517378,1,11.0
0.89,28800396.57,32.657412675342194,42.22455267392868,3.2354784689688736,21.882556181760243,1,51.0
1.41,11559.75,6.7749735072125254,39.98235255952767,2.1452021021215857,51.09747183113822,0,38.0
1.26,33199.26,1.6804892639173281,40.03938642005876,0.0880140099508242,58.192110306073076,0,43.0
2.67,17934.25,40.50278099167793,41.48732174470636,0.0,18.009897263615706,0,42.0
0.96,288857.14,2.1447591705713074,39.0875537990856,0.4622665723270679,58.30542045801602,1,9.0
1.9,3072.73,2.0297910978185523,7.934963371334286,0.15165667012721587,89.88358886071995,0,16.0
1.21,682920.51,18.391184356141245,26.287299527729807,0.12307142452054926,55.198444691608394,1,43.0
1.19,421093.02,3.2910186922594917,73.4701301864372,0.2180800812134098,23.020771040089908,1,32.0
2.04,1971.67,6.142001450546998,29.614996424350927,0.0,64.24300212510208,0,20.0
1.42,112817.51,5.997854411075019,75.67466255903007,0.026653663956951366,18.300829365937965,1,0.0
1.12,22644.96,2.224380171128587,45.263405190382315,0.0,52.5122146384891,0,13.0
1.34,429088.02,48.59635093051537,20.43325749341592,0.5134214653674087,30.4569701107013,1,44.0
1.86,1853.41,47.754679212910254,11.599700012409558,0.0,40.64562077468018,0,14.0
1.36,82173.8,1.5329216855007315,63.63714468601914,0.5304123698794506,34.29952125860068,1,49.0
1.01,509484.65,31.99325043453223,29.689243827071145,1.8721192090870646,36.445386529309566,0,52.0
1.2,508036.18,30.973172028811025,54.495323541720985,3.6432346215972258,10.88826980787077,1,40.0
2.04,24265.78,11.077616297518563,69.17337913720473,0.14114526712102393,19.607859298155674,0,28.0
1.88,674811.14,13.556050660337352,51.822499551504144,20.799041640006124,13.822408148152384,1,8.0
1.11,295385.41,38.326378408466425,21.280614367513955,16.90185036559524,23.49115685842439,1,13.0
1.1,146744.37,72.02426914231872,7.504349229888684,0.5779983245694537,19.89338330322315,1,20.0
1.54,73280.14,1.6393254707209894,21.357928628411464,0.19572833785524973,76.80701756301231,0,46.0
0.98,5130900.02,57.01078326605165,20.015772983235795,0.4922077978826023,22.48123595282997,1,45.0
1.18,3872680.79,2.579478800781822,70.89726416620049,2.342773001954545,24.180484031063145,1,29.0
1.54,166089.23,1.8687364617200042,42.14697726035577,0.021940013810648647,55.96234626411356,1,5.0
1.59,81736.75,1.312983449916959,20.723530113443463,0.13892159891358538,77.82456483772599,0,46.0
1.99,3812.69,16.190930812628352,36.88629287983024,16.893059755710535,30.02971655183086,0,44.0
1.37,8522.69,2.271817935417104,65.14750624509396,3.4993646372213463,29.081311182267573,0,38.0
0.7,1197854.72,45.45692986875737,20.30501077793474,1.4396795965373832,32.79837975677051,1,33.0
2.06,2304.3,20.612333463524717,34.43692227574534,15.530529878922014,29.42021438180792,0,44.0
1.62,6780.63,1.0985704868131723,37.17899369232652,5.891635438005023,55.83080038285527,0,7.0
1.02,147633.83,39.47297174367149,34.48724455634593,0.01354025699936119,26.026243442983226,1,39.0
1.11,435990.48,54.05261601124869,32.557832455424254,3.356568703059755,10.032982830267304,1,41.0
0.97,16462.75,12.631972179617623,35.41911284566673,0.0,51.94891497471564,0,1.0
1.23,30803.34,11.074837988348017,16.271449784341566,0.0838870070583255,72.5698252202521,0,36.0
1.47,71803.09,4.27022012562412,45.91093503079046,3.3111666921298237,46.50767815145559,0,25.0
1.54,6663.94,4.092323760418011,60.92927007145923,0.24460004141693956,34.73380612670582,0,10.0
1.07,272728.01,35.3457864485573,33.581317885170655,3.3941324911951654,27.678763175076888,1,38.0
1.01,287571.95,32.99358995201027,41.04106120224869,5.289890060557019,20.67545878518402,1,38.0
1.43,238229.99,17.678760763915577,53.6384524887064,0.024467952166727626,28.6583187952113,1,16.0
0.84,255094.17,49.56551143446359,6.816796322707022,0.07173821338214041,43.545954029447245,1,26.0
0.68,1391089.32,56.51448032107672,35.602466561960235,1.3554356092677067,6.527617507695337,1,11.0
0.78,64041.86,19.102099782860773,3.225359163522109,0.0614285718747082,77.61111248174241,0,12.0
1.07,208712.19,1.0188575952367707,67.27454682929636,2.0877122701841233,29.618883305282743,1,14.0
0.74,475602.7,31.3118512573625,18.495782298965082,2.1009615799069263,48.09140486376548,1,13.0
1.06,1903245.0,22.19563272200899,50.22856962713681,6.165954987403093,21.409842663451105,1,25.0
1.05,337576.71,63.19034272239929,12.49999740799654,4.04010691377376,20.26955295583039,1,44.0
1.44,309256.66,28.297744662960532,35.15656219012389,2.114014294793199,34.431678852122374,1,37.0
0.89,15605.42,3.9447192065320893,33.57404030138247,0.0,62.48124049208543,0,26.0
1.78,15501.08,2.7864510085748866,39.59169296590947,0.0,57.62185602551564,0,1.0
1.31,6711.12,5.8033532405917345,49.52556354229994,0.27387380943866296,44.39720940766966,0,10.0
1.54,366205.45,11.481221811417607,45.53800059502118,0.21190837001470075,42.76886922354651,1,32.0
1.31,166851.73,1.2440386443700642,47.96025788884538,0.03339491894989641,50.76230854783464,1,5.0
1.15,118580.72,25.261324100578914,12.759139934383937,0.014395257508977851,61.96514070752818,0,45.0
1.08,201741.43,22.14694819998054,24.0399951561759,30.529331530960203,23.283725112883356,1,7.0
1.18,292605.18,31.89799647429345,32.9691019140536,2.861292476093554,32.27160913555939,1,37.0
1.66,3977.03,11.490735548889498,32.003530272590346,12.648886229171014,43.85684794934914,0,44.0
0.89,50646.59,17.94148431315909,3.2213619910047253,0.04829545286267053,78.78885824297353,0,12.0
0.92,280335.82,23.51973072866678,45.56814394963868,10.467731166142093,20.444394155552438,1,37.0
0.92,439968.4,32.14941800365663,29.62525263177992,4.585454318992,33.63987504557146,1,41.0
0.97,427229.44,60.37279640653978,13.586090883624498,0.03776191078966843,26.00335079904606,1,50.0
1.16,172502.22,52.342508983362656,11.959637389014471,0.03861979283512989,35.65923383478775,1,20.0
1.84,139322.81,14.340638119486679,55.18095708807481,0.002232226008074342,30.47617256643044,0,6.0
1.35,55512.87,67.88377181723806,10.583203498576095,0.0,21.533024684185847,0,45.0
1.31,3047596.25,23.68239953044961,34.00728787482922,0.9899844836729932,41.32032811104818,1,25.0
1.55,182778.37,14.431477860317935,48.5111723011864,0.004190867880045106,37.05315897061562,0,6.0
2.41,71188.47,9.493489605830833,36.44896427750168,2.856052391630274,51.2014937250372,0,28.0
1.11,10581.74,2.311434603382809,80.57181522131522,0.8482536898468495,16.268496485455135,0,26.0
1.86,652301.59,25.668523972170604,58.31155953490777,0.6684285408533192,15.351487952068307,1,42.0
1.36,52815.97,26.482993685432643,39.270451721325955,0.0,34.2465545932414,0,22.0
1.66,72203.16,1.3300110410680086,75.12610251407278,0.03164681434995366,23.51223963050925,1,5.0
1.82,1242160.85,4.486758699567773,61.59569752983278,0.2898698666923853,33.627673903907045,1,28.0
1.33,11384.29,1.5826195573022117,35.700162241123515,4.705519623973037,58.01169857760124,0,38.0
1.89,294705.99,69.1420354231687,10.627188134180782,0.030308172562084675,20.200468270088436,1,50.0
2.07,482.26,0.0,15.70522124994816,0.0,84.29477875005183,0,49.0
1.44,5738.68,0.04129869586734231,2.7900144284051387,0.0,97.1686868757275,0,5.0
1.99,100529.39,5.73791405677484,20.175264169015648,1.3190172545561054,72.7678045196534,0,29.0
2.18,87897.32,13.733194595694156,46.999328307165676,0.1029610459112974,39.16451605122886,0,28.0
1.62,63609.57,3.804631913091065,36.304552915543994,0.09632198425488492,59.79449318711004,0,35.0
1.42,7519.34,3.4157253163176553,0.9156388725606236,0.0,95.66863581112172,0,5.0
1.37,20102.19,23.423020078906827,25.97358795235743,0.0,50.60339196873574,0,33.0
0.88,6949890.75,54.436890392845385,17.44851974831403,0.3431832363695789,27.771406622471005,1,45.0
2.05,4981.33,37.0517512391269,59.78222683500189,0.0,3.1660219258712035,0,21.0
1.1,339919.17,50.841833957172824,17.729806177156764,5.380087860299259,26.048272005371164,1,44.0
1.3,121698.02,66.51894583001433,23.18536488925621,0.0,10.295689280729464,0,6.0
1.12,1126402.78,42.77907677038936,16.802067906828142,0.18694378577439233,40.2319115370081,1,18.0
2.3,7492.17,0.3814649160390114,44.45561165857155,0.03630456863632299,55.12661885675312,0,17.0
1.82,4036.39,6.265747363361816,5.028007699949708,0.40233971444781097,88.30390522224066,0,16.0
1.62,8473.46,1.659416578351701,41.78871440946202,5.444175106745061,51.10769390544123,0,7.0
1.67,4455.04,7.503860795862664,61.83019681080304,2.15486280706795,28.51107958626634,0,26.0
1.39,5007356.22,4.129497900990156,68.41429807444376,6.371677907109233,21.08452611745685,1,29.0
2.82,10311.34,0.1722375559335644,45.54374116264229,2.3434393589969877,51.94058192242716,0,7.0
1.29,424741.73,26.05157256387311,22.130241358672244,3.608213866812663,48.20997221064198,1,36.0
0.95,152084.79,40.434470797507096,23.23487444076426,19.452241082096375,16.878413679632263,1,10.0
1.69,12640.64,45.90677370766037,25.858421725482255,8.389606855349097,19.845197711508277,0,2.0
1.14,664020.49,8.007761929153723,68.52922716285457,13.98878067753602,9.474230230455689,1,8.0
1.67,6453.51,1.787554369637608,53.64569048471297,16.56091026433677,28.005844881312647,0,37.0
1.57,161020.39,54.160637668310194,6.351779423711493,0.07801496444021778,39.40956794353808,1,26.0
1.02,2355703.98,66.55919178775595,18.163817849473602,2.652594745796541,12.624395616973914,1,22.0
1.9,15471.76,0.3870277201818022,44.02453243845561,0.0,55.58843984136259,0,17.0
0.88,889357.25,45.9282779782815,25.601226053984494,0.02513275739304987,28.44536321034095,1,24.0
2.06,70119.57,13.175651248289169,44.65888766859237,0.7022433252229013,41.46321775789555,0,28.0
1.74,3905.44,6.561616616821664,49.59236347248965,11.190800524396739,32.65521938629194,0,37.0
1.31,3786141.18,2.9305494625004975,67.42709974697773,0.16877077996336098,29.473580010558404,1,29.0
1.1,118176.43,34.50818407697711,5.604569371405111,0.03151220594495874,59.855734345672815,1,48.0
0.92,92385.23,37.13031834201203,8.534080610071545,9.634765210845933,44.7008358370705,1,3.0
1.13,60151.68,33.68564269526637,39.5697177535191,4.037858959217765,22.70678059199677,1,47.0
0.6,1159509.68,80.96875482747157,12.365436224732509,0.5121751118110546,6.15363383598488,1,33.0
1.38,68030.78,1.753897280025306,58.857946358986325,0.36681925446099545,39.02133710652737,1,49.0
1.65,12883.22,2.384807524826868,38.03249498184461,0.0,59.58269749332854,0,9.0
1.34,152083.91,2.7859686142998297,61.57905856050123,0.08140900638338402,35.55356381881555,0,15.0
0.94,348022.24,42.120664472477394,21.659268097349184,5.212859385078379,31.007208045095048,1,21.0
1.71,3747.81,63.37968040002028,3.163447453312735,0.5488538639899034,32.908018282677084,0,20.0
2.09,5771.2,17.617999722761297,43.646208760743,0.0,38.7357915164957,0,21.0
1.63,4965.1,11.685766651225554,65.20009667479003,0.0,23.11413667398441,0,26.0
2.11,30428.53,0.23865760192819044,86.70750772383681,0.0,13.053834674235004,0,8.0
1.42,89949.42,2.0035593336788606,57.48863083275023,1.1160049725723635,39.39180486099855,1,34.0
1.66,373158.66,4.288556508376358,59.03184720408204,0.922031395439141,35.757564892102465,1,32.0
1.45,5828.38,1.3586965846427308,3.195055916052145,0.27846502801807704,95.16778247128704,0,16.0
1.28,184465.49,44.70502856658989,21.705165556983044,0.0574850070872335,33.53232086933984,1,26.0
1.85,76276.8,10.154437522287248,36.569926897824764,1.7367141778365112,51.53892140205147,0,29.0
1.18,615500.43,33.67840701589761,44.6743359708132,2.190156065366193,19.457100947922974,1,43.0
1.58,17353.24,2.990219693843916,14.47591343172802,0.0,81.60850653826029,0,13.0
0.96,222749.35,48.69294119152312,7.011513164909347,0.40923127272874193,43.88631437083879,1,10.0
2.24,1990.61,73.07307810168741,4.637774350575953,0.41595289886014836,21.873194648876478,0,20.0
0.86,485653.27,28.723782710245104,17.713814631578614,24.89323710308797,28.6691655550883,1,13.0
1.32,395471.89,32.88090336837847,50.74153563733695,3.3339815884259183,13.043579405858658,1,40.0
1.85,56666.92,15.24189068331224,47.89445058951502,0.0,36.86365872717275,0,22.0
1.53,4746.74,14.410100405752157,53.90036108992698,0.0,31.689538504320865,0,26.0
0.72,1351649.96,57.92793424119955,19.657235812739565,0.25448526628891405,22.160344679771974,1,18.0
1.64,14375.75,0.5237291967375615,23.379301949463503,0.2735857259621237,75.8233831278368,0,44.0
2.02,2596.43,2.592790870541474,20.465023127910246,0.2776889806388002,76.66449702090948,0,20.0
1.17,680060.61,19.090030813577044,23.848825768632594,0.15275403173255395,56.90838938605781,1,43.0
1.25,41439.59,53.89546566459755,31.03778295103789,0.0,15.066751384364569,0,22.0
1.06,249509.99,45.923880643015536,39.65258865987691,1.552955855595201,12.870574841512358,1,21.0
0.95,571442.54,41.76673476216874,39.30394471507144,2.4255247080485116,16.50379581471131,1,36.0
1.51,9751.92,8.264834001919622,0.05598897447887185,0.0,91.6791770236015,0,34.0
